time_observed_at,time_zone,latitude,longitude
2025-04-05 21:12:00 UTC,America/Vancouver,48.5658666667,-123.4686861111
2025-04-12 23:46:00 UTC,America/Vancouver,48.5374900733,-123.501069146
2025-04-13 22:40:08 UTC,America/Vancouver,48.5112116667,-123.3965383333
2025-04-13 22:12:17 UTC,America/Vancouver,48.5114533333,-123.3969883333
2025-04-13 21:24:23 UTC,America/Vancouver,48.5085133333,-123.3946966667
2025-04-13 21:23:59 UTC,America/Vancouver,48.50848,-123.3945616667
2025-04-13 20:12:52 UTC,America/Vancouver,48.4296,-123.3910972222
2025-04-12 17:01:00 UTC,America/Vancouver,48.6502411,-123.399005
2025-04-13 18:39:44 UTC,America/Vancouver,48.4424027778,-123.3781166667
2025-04-13 00:52:00 UTC,America/Vancouver,48.6801825564,-123.4254964327
2025-03-29 20:09:00 UTC,America/Vancouver,48.4233455691,-123.3761558998
2025-03-29 20:10:00 UTC,America/Vancouver,48.4233404468,-123.3761376416
2025-04-14 17:09:00 UTC,America/Vancouver,48.569004,-123.428688
2025-04-14 21:11:21 UTC,America/Vancouver,48.4692383333,-123.3148883333
2025-03-30 20:00:00 UTC,America/Vancouver,48.4631736664,-123.526884206
2025-04-14 23:07:21 UTC,America/Vancouver,48.4156883333,-123.3638383333
2025-04-14 22:20:00 UTC,America/Vancouver,48.4651783333,-123.3741966667
2025-04-15 17:55:12 UTC,America/Vancouver,48.5246416667,-123.3669966667
2025-04-15 19:07:19 UTC,America/Vancouver,48.4563555556,-123.3247
2025-04-15 18:26:43 UTC,America/Vancouver,48.4501533333,-123.3671883333
2025-04-15 20:24:14 UTC,America/Vancouver,48.6881666667,-123.4122083333
2025-04-15 22:52:00 UTC,America/Vancouver,48.4185527778,-123.3404305556
2025-04-15 21:53:00 UTC,America/Vancouver,48.4209573493,-123.3482759378
2025-04-16 01:30:31 UTC,America/Vancouver,48.4464333333,-123.3951083333
2025-04-15 22:29:10 UTC,America/Vancouver,48.4218866667,-123.3518133333
2025-04-09 16:57:21 UTC,America/Vancouver,48.510495,-123.3936466667
2025-04-10 17:51:00 UTC,America/Vancouver,48.4841986513,-123.3069481011
2025-04-10 17:51:00 UTC,America/Vancouver,48.4841986513,-123.3069481011
2025-04-13 23:10:00 UTC,America/Vancouver,48.4816729,-123.3093159
2025-04-13 23:11:00 UTC,America/Vancouver,48.4816729,-123.3093159
2025-04-16 19:19:16 UTC,America/Vancouver,48.4591140327,-123.2928896618
2025-04-16 21:30:14 UTC,America/Vancouver,48.4581228688,-123.3559311926
2025-04-16 00:08:26 UTC,America/Vancouver,48.4384416667,-123.32705
2025-04-15 23:25:02 UTC,America/Vancouver,48.5112216667,-123.5313716667
2025-04-16 18:02:12 UTC,America/Vancouver,48.5635763548,-123.4706261382
2025-04-15 18:01:26 UTC,America/Vancouver,48.4380416667,-123.2933888889
2025-04-15 19:28:58 UTC,America/Vancouver,48.457425,-123.3237222222
2025-04-17 18:20:11 UTC,America/Vancouver,48.51202,-123.3973616667
2025-04-17 18:16:48 UTC,America/Vancouver,48.51162,-123.3977883333
2025-04-17 18:11:09 UTC,America/Vancouver,48.51115,-123.397195
2025-04-17 18:03:59 UTC,America/Vancouver,48.5115383333,-123.3972466667
2025-04-17 18:00:11 UTC,America/Vancouver,48.5109616667,-123.397505
2025-04-17 17:55:50 UTC,America/Vancouver,48.5107366667,-123.398155
2025-04-17 17:54:06 UTC,America/Vancouver,48.5103333333,-123.3982383333
2025-04-17 17:53:33 UTC,America/Vancouver,48.5102416667,-123.3982383333
2025-04-17 17:45:11 UTC,America/Vancouver,48.5094633333,-123.39788
2025-04-17 17:43:41 UTC,America/Vancouver,48.5095133333,-123.3983083333
2025-04-17 17:41:13 UTC,America/Vancouver,48.5096166667,-123.3986716667
2025-04-17 16:58:43 UTC,America/Vancouver,48.5112383333,-123.3975966667
2025-04-17 19:35:59 UTC,America/Vancouver,48.47182,-123.3296666667
2025-04-17 17:27:00 UTC,America/Vancouver,48.4597445155,-123.3216283735
2025-04-17 23:43:50 UTC,America/Vancouver,48.3716539238,-123.5338479875
2025-04-17 19:47:00 UTC,America/Vancouver,49.1099067488,-123.9376681902
2025-04-17 19:50:00 UTC,America/Vancouver,49.113081199,-123.9389223705
2025-04-17 20:50:00 UTC,America/Vancouver,48.4923901,-123.3455466
2025-04-18 05:22:45 UTC,America/Vancouver,48.4364666667,-123.3476583333
2025-04-18 16:57:03 UTC,America/Vancouver,48.464775,-123.3113633333
2025-04-18 19:17:50 UTC,America/Vancouver,49.2943286,-124.3583811
2025-04-18 21:54:45 UTC,America/Vancouver,48.6508221691,-123.3946267515
2025-04-18 20:05:42 UTC,America/Vancouver,48.4507716667,-123.3393783333
2025-04-18 00:21:21 UTC,America/Vancouver,48.43097,-123.3175133333
2025-04-18 18:27:21 UTC,America/Vancouver,48.416370447,-123.3642634226
2025-04-19 20:43:58 UTC,America/Vancouver,48.4627521,-123.2863267997
2025-04-19 20:37:41 UTC,America/Vancouver,48.4627443997,-123.286349
2025-04-16 22:28:57 UTC,America/Vancouver,48.4489555556,-123.3364472222
2025-04-18 21:37:37 UTC,America/Vancouver,48.4659625687,-123.3740082615
2025-04-20 18:50:27 UTC,America/Vancouver,49.2466459248,-124.0451730788
2025-04-20 19:40:50 UTC,America/Vancouver,48.377218608,-123.7236295268
2025-04-20 19:53:09 UTC,America/Vancouver,49.2242138889,-123.9687305556
2025-04-11 01:57:18 UTC,America/Vancouver,49.5338916667,-124.8084944444
2025-04-15 20:24:00 UTC,America/Vancouver,48.6881944444,-123.412225
2025-04-20 22:50:43 UTC,America/Vancouver,49.521800923,-124.6383477417
2025-04-20 22:13:00 UTC,America/Vancouver,48.4283466667,-123.402625
2025-04-21 17:42:14 UTC,America/Vancouver,48.50945,-123.3992783333
2025-04-02 18:46:49 UTC,America/Vancouver,49.2156527778,-123.9909388889
2025-04-21 19:38:57 UTC,America/Vancouver,48.4627374,-123.2863217997
2025-04-20 19:27:00 UTC,America/Vancouver,49.5359208818,-124.8227286969
2025-04-19 21:19:58 UTC,America/Vancouver,48.4500097997,-123.3650403
2025-04-23 03:31:26 UTC,America/Vancouver,48.4966016122,-123.3847498372
2025-04-12 21:09:00 UTC,America/Vancouver,48.4645950259,-123.3738592851
2025-04-23 00:13:41 UTC,America/Vancouver,48.48463824,-123.42922724
2025-04-22 23:00:40 UTC,America/Vancouver,48.4865883333,-123.3006666667
2025-04-23 00:05:13 UTC,America/Vancouver,48.4627364997,-123.2862935997
2025-04-22 23:00:55 UTC,America/Vancouver,48.4866033333,-123.3006133333
2025-04-21 23:32:54 UTC,America/Vancouver,48.4643416667,-123.4649916667
2025-04-22 19:24:55 UTC,America/Vancouver,48.6486045655,-123.394229737
2025-04-23 17:37:24 UTC,America/Vancouver,48.42774396,-123.48147445
2025-04-23 18:18:41 UTC,America/Vancouver,48.4201466667,-123.50618
2025-04-19 21:43:20 UTC,America/Vancouver,48.3729833333,-123.56688
2025-04-23 19:09:30 UTC,America/Vancouver,48.46453,-123.3179383333
2025-04-23 23:10:01 UTC,America/Vancouver,48.5458533333,-123.4088583333
2025-04-22 01:13:59 UTC,America/Vancouver,48.4411419471,-123.2637579579
2025-04-23 21:00:00 UTC,America/Vancouver,48.4283733333,-123.402625
2025-04-23 19:19:44 UTC,America/Vancouver,48.4398498333,-123.2933501944
2025-04-24 20:10:06 UTC,America/Vancouver,48.509155,-123.3795383333
2025-04-23 17:57:00 UTC,America/Vancouver,48.5054027722,-123.4322636303
2025-04-25 20:03:43 UTC,America/Vancouver,48.5519076186,-123.3862948884
2025-04-25 20:07:14 UTC,America/Vancouver,48.6897130647,-123.5920328671
2025-04-25 21:40:10 UTC,America/Vancouver,48.4239244532,-123.4774015501
2025-04-25 21:10:00 UTC,America/Vancouver,48.4452044375,-123.3130462601
2025-04-26 01:01:00 UTC,America/Vancouver,48.57613084,-123.2042163773
2025-04-25 23:51:00 UTC,America/Vancouver,48.4617432937,-123.3705250152
2025-04-25 17:54:59 UTC,America/Vancouver,48.5635763548,-123.4706261382
2025-04-26 17:07:15 UTC,America/Vancouver,48.4925083333,-123.3440783333
2025-04-26 15:55:44 UTC,America/Vancouver,48.5015366667,-123.3865883333
2025-04-12 19:50:30 UTC,America/Vancouver,48.4646916667,-123.3736883333
2025-04-25 23:28:00 UTC,America/Vancouver,48.4631647977,-123.413604182
2025-04-26 21:54:44 UTC,America/Vancouver,48.4283476789,-123.4026878793
2025-04-26 21:56:44 UTC,America/Vancouver,48.4304555556,-123.3512583333
2025-04-25 20:50:55 UTC,America/Vancouver,48.4359444444,-123.3985888889
2025-04-25 20:52:18 UTC,America/Vancouver,48.4359444444,-123.3985888889
2025-03-10 21:17:00 UTC,America/Vancouver,48.459850867,-123.3214978131
2025-04-26 22:22:58 UTC,America/Vancouver,48.4259033333,-123.3166716667
2025-04-26 23:08:18 UTC,America/Vancouver,49.1118,-123.922875
2025-04-26 20:51:00 UTC,America/Vancouver,48.4883573988,-123.3015202527
2025-04-26 16:55:23 UTC,America/Vancouver,48.3956716667,-123.4888383333
2025-04-26 20:33:00 UTC,America/Vancouver,48.4623208013,-123.4662229933
2025-04-26 20:58:00 UTC,America/Vancouver,48.5195660636,-123.4610807919
2025-04-26 22:33:00 UTC,America/Vancouver,48.5140769625,-123.4607093095
2025-04-25 14:55:00 UTC,America/Vancouver,48.5252970863,-123.5224639377
2025-04-25 19:20:00 UTC,America/Vancouver,48.4400233333,-123.2929616667
2025-04-26 21:44:43 UTC,America/Vancouver,48.4954152916,-123.3376572123
2025-04-26 23:09:51 UTC,America/Vancouver,49.1118805,-123.9227916667
2025-04-27 17:46:08 UTC,America/Vancouver,48.5642083333,-123.468405
2025-04-27 18:48:20 UTC,America/Vancouver,48.492825,-123.330545
2025-04-27 21:40:00 UTC,America/Vancouver,48.4282331821,-123.4030514024
2025-04-27 21:41:03 UTC,America/Vancouver,48.4283185937,-123.4026860353
2025-04-27 22:13:28 UTC,America/Vancouver,48.450655,-123.335175
2025-04-27 22:07:11 UTC,America/Vancouver,48.4540466667,-123.335455
2025-04-27 22:06:39 UTC,America/Vancouver,48.4541283333,-123.33567
2025-04-27 22:06:14 UTC,America/Vancouver,48.454145,-123.335755
2025-04-27 22:03:58 UTC,America/Vancouver,48.4545383333,-123.33642
2025-04-27 21:56:57 UTC,America/Vancouver,48.4528916667,-123.33452
2025-04-27 21:55:33 UTC,America/Vancouver,48.452495,-123.3355866667
2025-04-27 21:52:33 UTC,America/Vancouver,48.4506966667,-123.336355
2025-04-27 20:58:05 UTC,America/Vancouver,48.4646283333,-123.3741133333
2025-04-27 20:47:11 UTC,America/Vancouver,48.4630283333,-123.3766866667
2025-04-27 20:46:13 UTC,America/Vancouver,48.4630383333,-123.3767033333
2025-04-27 20:34:00 UTC,America/Vancouver,48.4610866667,-123.3730616667
2025-04-27 19:32:35 UTC,America/Vancouver,48.5653383333,-123.46997
2025-04-27 20:10:00 UTC,America/Vancouver,48.5028188559,-123.3575529272
2025-04-27 16:09:09 UTC,America/Vancouver,48.5446083333,-123.495095
2025-04-27 22:32:06 UTC,America/Vancouver,48.5194730557,-123.4301273026
2025-04-25 17:50:00 UTC,America/Vancouver,48.527931,-123.529472
2025-04-27 18:09:00 UTC,America/Vancouver,48.5095983333,-123.3979133333
2025-04-25 17:51:00 UTC,America/Vancouver,48.527306,-123.529175
2025-04-26 18:56:00 UTC,America/Vancouver,48.5193443715,-123.4303381225
2025-04-25 18:39:00 UTC,America/Vancouver,48.5262890717,-123.527589845
2025-04-29 18:33:55 UTC,America/Vancouver,48.4603583333,-123.3380366667
2025-04-29 19:38:59 UTC,America/Vancouver,48.416195,-123.3266366667
2025-04-25 17:06:00 UTC,America/Vancouver,48.526302,-123.527634
2025-04-26 19:55:00 UTC,America/Vancouver,48.3495243867,-123.5655584833
2025-04-30 18:13:01 UTC,America/Vancouver,48.4592366667,-123.338355
2025-04-30 20:16:37 UTC,America/Vancouver,48.4644883333,-123.311705
2025-04-30 20:18:13 UTC,America/Vancouver,48.46457,-123.313745
2025-04-30 19:27:16 UTC,America/Vancouver,48.4462515066,-123.2266023464
2025-04-25 17:08:00 UTC,America/Vancouver,48.5263029446,-123.5274689167
2025-04-25 17:53:00 UTC,America/Vancouver,48.5280262577,-123.5292988217
2025-04-25 17:48:00 UTC,America/Vancouver,48.5278225365,-123.5292645819
2025-04-25 17:37:00 UTC,America/Vancouver,48.5276903398,-123.5294406778
2025-04-26 15:55:00 UTC,America/Vancouver,48.5803069999,-123.371284
2025-04-25 19:15:00 UTC,America/Vancouver,48.536175,-123.529778
2025-04-27 02:01:12 UTC,America/Vancouver,48.5873033333,-123.4307466667
2025-05-02 16:08:10 UTC,America/Vancouver,48.43565,-123.5156383333
2025-04-25 22:56:00 UTC,America/Vancouver,48.5563040052,-123.3317095465
2025-05-02 20:28:47 UTC,America/Vancouver,48.561025,-123.3673633333
2025-04-25 19:23:00 UTC,America/Vancouver,48.4616898,-123.3582328
2025-04-27 19:08:00 UTC,America/Vancouver,48.5010062,-123.4139374
2025-04-27 19:12:00 UTC,America/Vancouver,48.5010062,-123.4139374
2025-04-27 20:31:00 UTC,America/Vancouver,48.5010062,-123.4139374
2025-04-26 21:33:00 UTC,America/Vancouver,48.6646730001,-123.470329
2024-09-18 22:56:00 UTC,America/Vancouver,48.4641444444,-123.29605
2025-04-26 15:57:00 UTC,America/Vancouver,48.5807,-123.3717527778
2025-04-26 21:35:00 UTC,America/Vancouver,48.6650388889,-123.4702666667
2025-04-26 21:45:00 UTC,America/Vancouver,48.6662888889,-123.470225
2025-05-02 23:41:35 UTC,America/Vancouver,48.4083715,-123.3309790997
2025-05-03 16:13:35 UTC,America/Vancouver,48.429978961,-123.3212244599
2025-04-27 01:48:00 UTC,America/Vancouver,48.4966438051,-123.3409978254
2025-04-25 21:45:00 UTC,America/Vancouver,48.5286410001,-123.529465
2025-05-03 22:37:06 UTC,America/Vancouver,48.4734527778,-123.3749027778
2025-05-03 22:11:52 UTC,America/Vancouver,48.4731666667,-123.3759783333
2025-05-03 22:24:32 UTC,America/Vancouver,48.4738883333,-123.3753366667
2025-05-03 22:20:00 UTC,America/Vancouver,48.4734916667,-123.3759166667
2025-04-04 17:52:15 UTC,America/Vancouver,48.44545908,-123.37585548
2025-04-27 16:08:00 UTC,America/Vancouver,48.544598,-123.495155
2025-05-03 16:59:00 UTC,America/Vancouver,48.4631062926,-123.3766160667
2025-05-03 17:15:00 UTC,America/Vancouver,48.4643532672,-123.3750454418
2025-05-03 18:23:00 UTC,America/Vancouver,48.4646485032,-123.3736909262
2025-04-30 20:29:00 UTC,America/Vancouver,48.4832494719,-123.3397506669
2025-04-30 20:46:00 UTC,America/Vancouver,48.486888381,-123.3403545504
2025-05-02 19:29:54 UTC,America/Vancouver,48.4154381,-123.3637465
2025-04-09 21:10:00 UTC,America/Vancouver,48.4200197395,-123.508479057
2025-04-24 00:04:00 UTC,America/Vancouver,48.677344445,-123.4867083333
2025-05-04 17:01:28 UTC,America/Vancouver,48.5134883333,-123.52932
2025-04-26 18:07:00 UTC,America/Vancouver,48.409069445,-123.373405555
2025-04-23 19:40:54 UTC,America/Vancouver,48.4604083333,-123.3619611111
2025-05-04 17:03:30 UTC,America/Vancouver,48.4186004963,-123.5024468601
2025-05-04 20:20:34 UTC,America/Vancouver,48.5644866667,-123.439195
2025-05-04 23:58:00 UTC,America/Vancouver,48.4649796845,-123.4349811643
2025-05-03 17:02:00 UTC,America/Vancouver,48.4191986311,-123.3423535386
2025-05-05 00:36:00 UTC,America/Vancouver,48.4645968548,-123.3737976592
2025-05-04 00:26:17 UTC,America/Vancouver,48.4667286,-123.2937905
2025-05-04 00:17:54 UTC,America/Vancouver,48.4659124,-123.2899122997
2025-05-04 00:16:00 UTC,America/Vancouver,48.4654808,-123.2893528997
2025-05-04 00:13:42 UTC,America/Vancouver,48.4652317997,-123.2888281
2025-05-04 00:13:02 UTC,America/Vancouver,48.4652209997,-123.2888140997
2025-05-04 00:07:13 UTC,America/Vancouver,48.4637197997,-123.2863164
2025-05-05 20:16:00 UTC,America/Vancouver,48.4722633333,-123.353455
2025-05-06 17:33:21 UTC,America/Vancouver,48.4477615603,-123.4432449853
2025-04-12 19:34:17 UTC,America/Vancouver,49.5450066268,-124.7863687779
2025-05-07 16:07:39 UTC,America/Vancouver,48.4649666667,-123.3145916667
2025-05-07 16:07:46 UTC,America/Vancouver,48.4649383333,-123.314605
2025-04-22 16:41:29 UTC,America/Vancouver,48.4705022854,-123.5126463338
2025-05-08 23:08:28 UTC,America/Vancouver,48.6488195131,-123.3939981561
2025-05-08 23:30:10 UTC,America/Vancouver,48.647912915,-123.3933736952
2025-05-08 18:02:00 UTC,America/Vancouver,48.4804481766,-123.4592659412
2025-05-06 22:03:52 UTC,America/Vancouver,49.1527971667,-123.9518366667
2025-05-09 19:41:40 UTC,America/Vancouver,48.6678361111,-123.5632472222
2025-05-09 23:12:27 UTC,America/Vancouver,48.4754725317,-123.3717698714
2025-04-02 19:18:48 UTC,America/Vancouver,48.5654712332,-123.4697274728
2025-05-04 20:33:00 UTC,America/Vancouver,48.5729265958,-123.4420820526
2025-05-10 21:10:00 UTC,America/Vancouver,48.5337562561,-123.4589614868
2025-05-10 21:57:05 UTC,America/Vancouver,48.56562,-123.4684133333
2025-05-08 21:08:38 UTC,America/Vancouver,48.4713466667,-123.3086
2025-05-05 23:39:00 UTC,America/Vancouver,49.1116206376,-123.9228312386
2025-04-12 23:47:00 UTC,America/Vancouver,48.5376861111,-123.5010611111
2025-05-10 00:02:42 UTC,America/Vancouver,48.4628555556,-123.4900555556
2025-05-11 21:02:22 UTC,America/Vancouver,48.4376416667,-123.2945383333
2025-05-11 20:52:30 UTC,America/Vancouver,48.44012,-123.2976783333
2025-05-11 20:04:29 UTC,America/Vancouver,48.4387583333,-123.2946616667
2025-05-11 21:08:52 UTC,America/Vancouver,48.6458033333,-123.3941033333
2024-09-09 17:00:00 UTC,America/Vancouver,48.4681694444,-123.2961416667
2025-05-11 20:46:01 UTC,America/Vancouver,48.509514,-123.398004
2025-05-11 21:28:57 UTC,America/Vancouver,49.1202512997,-123.9414594997
2025-05-11 20:11:50 UTC,America/Vancouver,48.418252,-123.342684
2023-06-09 00:36:59 UTC,America/Vancouver,48.4574075832,-123.3254215269
2025-05-13 20:31:20 UTC,America/Vancouver,48.5259883333,-123.36532
2025-05-13 21:11:11 UTC,America/Vancouver,48.4283159953,-123.4026526753
2025-04-24 16:22:27 UTC,America/Vancouver,48.4838166667,-123.373925
2025-05-13 18:04:54 UTC,America/Vancouver,48.46487,-123.373755
2025-05-14 00:50:20 UTC,America/Vancouver,48.4473982408,-123.3487947535
2025-05-13 20:07:00 UTC,America/Vancouver,48.6494005691,-123.3934603259
2025-05-01 22:41:05 UTC,America/Vancouver,48.4180966667,-123.3432616667
2024-11-27 05:21:43 UTC,America/Vancouver,48.7009033778,-123.573193929
2025-05-11 17:39:00 UTC,America/Vancouver,49.4927460176,-124.7274493148
2025-05-01 19:51:38 UTC,America/Vancouver,48.5645031778,-123.4682562383
2025-05-03 21:51:04 UTC,America/Vancouver,48.6688616667,-123.4164966667
2025-05-18 23:56:00 UTC,America/Vancouver,48.43734,-123.2962816667
2025-05-19 19:55:24 UTC,America/Vancouver,48.5644073486,-123.4678955078
2025-05-18 18:57:25 UTC,America/Vancouver,48.5719133333,-123.39602
2025-05-18 18:57:09 UTC,America/Vancouver,48.5719416667,-123.3960333333
2025-05-20 19:27:56 UTC,America/Vancouver,48.46405,-123.39872
2025-04-17 17:28:00 UTC,America/Vancouver,48.460094,-123.321434
2025-04-17 17:40:00 UTC,America/Vancouver,48.459286,-123.321877
2025-04-17 18:38:00 UTC,America/Vancouver,48.458801,-123.323639
2025-05-20 23:50:48 UTC,America/Vancouver,48.4434866667,-123.3308716667
2025-05-20 23:49:38 UTC,America/Vancouver,48.443455,-123.3299383333
2025-05-20 23:46:55 UTC,America/Vancouver,48.4431033333,-123.328195
2025-05-21 17:15:28 UTC,America/Vancouver,48.6016208945,-123.4388871475
2025-05-21 21:20:26 UTC,America/Vancouver,49.5425303,-124.7570991
2025-05-21 20:55:10 UTC,America/Vancouver,48.4789366997,-123.3029944997
2025-05-22 00:02:06 UTC,America/Vancouver,48.6031285257,-123.3993926283
2025-05-20 20:47:26 UTC,America/Vancouver,48.56403,-123.4695133333
2025-05-21 18:31:00 UTC,America/Vancouver,48.5139804177,-123.4612931465
2025-05-21 21:28:00 UTC,America/Vancouver,48.5138298999,-123.4606892411
2025-05-21 22:41:00 UTC,America/Vancouver,48.5137658962,-123.4614726769
2025-05-21 22:41:00 UTC,America/Vancouver,48.5137263623,-123.4609335529
2025-05-21 22:42:00 UTC,America/Vancouver,48.5137117037,-123.4609080719
2025-05-21 17:13:10 UTC,America/Vancouver,48.6436268321,-123.4388987709
2025-05-21 17:14:13 UTC,America/Vancouver,48.6449461231,-123.4377855934
2025-05-21 21:49:21 UTC,America/Vancouver,48.4930611111,-123.3464472222
2025-05-09 20:22:34 UTC,America/Vancouver,48.4641472222,-123.3120777778
2025-05-22 01:46:37 UTC,America/Vancouver,48.4143783333,-123.34903
2025-05-21 20:52:00 UTC,America/Vancouver,49.109696,-123.921292
2025-05-21 20:53:00 UTC,America/Vancouver,49.1097905944,-123.921410917
2025-05-08 18:18:00 UTC,America/Vancouver,48.4734600849,-123.3770753799
2025-05-24 20:36:53 UTC,America/Vancouver,49.53470402,-124.8155427352
2025-05-23 23:43:42 UTC,America/Vancouver,48.4457181072,-123.3425419405
2025-05-24 23:02:57 UTC,America/Vancouver,48.449705,-123.337845
2025-05-24 23:42:27 UTC,America/Vancouver,48.4501783333,-123.34047
2025-05-24 17:41:26 UTC,America/Vancouver,48.5280837688,-123.5095030385
2025-05-25 01:28:55 UTC,America/Vancouver,48.47366186,-123.37508847
2025-05-25 02:44:14 UTC,America/Vancouver,48.439705,-123.3547966667
2025-05-25 01:56:07 UTC,America/Vancouver,49.109225,-123.921075
2025-05-25 01:57:35 UTC,America/Vancouver,49.1093138333,-123.921075
2025-05-25 02:04:18 UTC,America/Vancouver,49.1101445,-123.9216466667
2025-05-25 02:05:59 UTC,America/Vancouver,49.1102916667,-123.9216466667
2025-05-23 00:40:56 UTC,America/Vancouver,48.4455243778,-123.4718769583
2025-05-25 20:10:40 UTC,America/Vancouver,48.4428062439,-123.520149231
2025-05-25 18:20:50 UTC,America/Vancouver,48.4537283333,-123.3985966667
2025-05-25 18:21:55 UTC,America/Vancouver,48.4538416667,-123.398505
2025-05-24 01:47:00 UTC,America/Vancouver,48.4571616667,-123.4799716667
2025-05-22 19:41:15 UTC,America/Vancouver,48.5653533333,-123.4699083333
2025-05-22 18:53:31 UTC,America/Vancouver,48.563825,-123.4689116667
2023-06-18 20:44:14 UTC,America/Vancouver,48.3968681605,-123.5341398418
2025-05-26 20:10:57 UTC,America/Vancouver,48.4553533333,-123.4064166667
2025-05-26 21:32:34 UTC,America/Vancouver,48.4574742466,-123.2968350691
2025-05-26 23:22:41 UTC,America/Vancouver,48.5636916667,-123.4686055556
2025-05-24 20:02:00 UTC,America/Vancouver,48.4907503493,-123.37460966
2025-05-27 15:46:46 UTC,America/Vancouver,48.6876628441,-123.4122646858
2025-05-27 21:17:28 UTC,America/Vancouver,49.5787906997,-124.8844361997
2025-05-27 23:44:13 UTC,America/Vancouver,49.578696,-124.8844729997
2025-05-27 19:11:44 UTC,America/Vancouver,48.4236033333,-123.3760383333
2025-05-26 20:23:26 UTC,America/Vancouver,48.4870558987,-123.3020412371
2025-05-28 20:41:52 UTC,America/Vancouver,48.469445,-123.314955
2025-05-25 22:35:14 UTC,America/Vancouver,48.4737166577,-123.3762658575
2025-05-29 01:15:00 UTC,America/Vancouver,48.5663910702,-123.4693346526
2025-05-29 20:31:14 UTC,America/Vancouver,48.4162133333,-123.3264916667
2025-05-29 21:52:32 UTC,America/Vancouver,48.4577857642,-123.3530305498
2025-05-29 18:11:01 UTC,America/Vancouver,48.4655333333,-123.54757
2025-05-29 23:09:41 UTC,America/Vancouver,48.4269681,-123.5314977
2025-05-28 17:56:00 UTC,America/Vancouver,48.5654852266,-123.4695338946
2025-05-30 23:20:00 UTC,America/Vancouver,48.5644884658,-123.4687618762
2025-05-31 22:45:03 UTC,America/Vancouver,48.6593433333,-123.4479066667
2025-06-01 19:20:10 UTC,America/Vancouver,48.4466333333,-123.4031388889
2025-06-01 21:27:57 UTC,America/Vancouver,48.4155383333,-123.37902
2025-06-01 21:28:42 UTC,America/Vancouver,48.41555,-123.3790883333
2025-05-22 20:57:47 UTC,America/Vancouver,48.4432741115,-123.3575998619
2025-05-23 22:30:50 UTC,America/Vancouver,48.4646717635,-123.3736201288
2025-06-01 01:00:22 UTC,America/Vancouver,48.4898472222,-123.3302805556
2025-06-02 01:18:35 UTC,America/Vancouver,48.4260966667,-123.3788933333
2025-05-31 01:33:27 UTC,America/Vancouver,48.4453144523,-123.348714374
2025-06-02 19:47:40 UTC,America/Vancouver,48.4595669997,-123.3966058
2025-05-29 20:57:00 UTC,America/Vancouver,49.2941601405,-124.3575585123
2025-06-03 16:38:58 UTC,America/Vancouver,48.370575,-123.5348133333
2025-05-30 22:33:00 UTC,America/Vancouver,48.5657316667,-123.469305
2025-05-30 19:54:00 UTC,America/Vancouver,48.6303133333,-123.4131183333
2025-06-03 19:20:31 UTC,America/Vancouver,48.9776883333,-123.5673833333
2025-05-18 20:46:00 UTC,America/Vancouver,48.3772504362,-123.7433467139
2025-06-04 18:41:09 UTC,America/Vancouver,48.4474345982,-123.5482011861
2025-06-04 19:30:00 UTC,America/Vancouver,48.4753260074,-123.4181595355
2025-05-22 19:23:00 UTC,America/Vancouver,48.3772203193,-123.7432830758
2025-05-26 00:09:00 UTC,America/Vancouver,48.3772203193,-123.7432830758
2025-05-26 22:14:00 UTC,America/Vancouver,48.3772203193,-123.7432830758
2025-06-05 23:49:45 UTC,America/Vancouver,48.5651783333,-123.4683
2025-06-07 23:07:02 UTC,America/Vancouver,48.41625,-123.3267194444
2025-04-21 20:02:42 UTC,America/Vancouver,48.4163444444,-123.3266611111
2025-06-08 20:15:29 UTC,America/Vancouver,48.5762383333,-123.3677833333
2025-06-08 18:25:14 UTC,America/Vancouver,48.5643883333,-123.4393833333
2025-06-08 21:36:00 UTC,America/Vancouver,48.499924,-123.518791
2025-06-10 23:59:19 UTC,America/Vancouver,48.4493633333,-123.3330616667
2025-06-10 15:00:26 UTC,America/Vancouver,48.4282965912,-123.402794078
2025-06-11 19:40:45 UTC,America/Vancouver,48.5464264268,-123.4726129439
2025-06-11 01:04:13 UTC,America/Vancouver,48.5927,-123.43065
2025-05-18 17:41:25 UTC,America/Vancouver,48.4127616667,-123.4903416667
2025-06-12 19:44:34 UTC,America/Vancouver,48.4597583333,-123.274545
2025-06-03 02:36:00 UTC,America/Vancouver,48.4579138889,-123.3238583333
2025-06-08 22:06:00 UTC,America/Vancouver,48.5005861111,-123.5189472222
2025-06-16 19:21:06 UTC,America/Vancouver,48.5651668325,-123.4661484302
2025-06-16 19:48:58 UTC,America/Vancouver,48.5643557307,-123.4688542503
2022-08-14 18:23:39 UTC,America/Vancouver,48.4936948,-123.3074553
2025-06-16 23:22:28 UTC,America/Vancouver,48.4593444444,-123.3234027778
2025-06-17 16:42:11 UTC,America/Vancouver,48.41942,-123.3415833333
2025-05-08 18:54:59 UTC,America/Vancouver,48.56407,-123.4694966667
2025-06-18 20:36:15 UTC,America/Vancouver,48.46204149,-123.33653703
2025-05-27 19:42:00 UTC,America/Vancouver,50.7070365489,-120.4012409362
2025-06-18 22:22:05 UTC,America/Vancouver,48.464645,-123.31523
